iter	Logloss
128	0.1737711304
129	0.1724021811
130	0.1710347
131	0.1696564022
132	0.1685480821
133	0.1669902802
134	0.1658685584
135	0.1647500992
136	0.1633529914
137	0.1621883794
138	0.1611125846
139	0.1599702082
140	0.158525216
141	0.1575333696
142	0.1559822183
143	0.155213883
144	0.1539723748
145	0.1531440082
146	0.1520213077
147	0.1509500052
148	0.1499512823
149	0.1486409087
150	0.1472943206
151	0.1460836812
152	0.1449207005
153	0.1439676661
154	0.1431615102
155	0.1421529368
156	0.1411434349
157	0.1399558469
158	0.1388083383
159	0.1378731477
160	0.1369953783
161	0.1362337062
162	0.1356152861
163	0.1347453971
164	0.1334569956
165	0.1325048271
166	0.1314223315
167	0.1306506584
168	0.1298308372
169	0.1289820671
170	0.127931896
171	0.1273918528
172	0.1265503105
173	0.1254402336
174	0.1246585595
175	0.1238481747
176	0.1230990761
177	0.1220401965
178	0.1215005423
179	0.1204185109
180	0.1197558955
181	0.1190860522
182	0.1181803754
183	0.1174747818
184	0.1167096339
185	0.1158920589
186	0.1151042988
187	0.1142837123
188	0.1135482161
189	0.11267391
190	0.1120546617
191	0.1114973018
192	0.1107929129
193	0.110084609
194	0.1094303131
195	0.1088422851
196	0.1082422482
197	0.1075657041
198	0.1067842433
199	0.1061885984
200	0.1055234733
201	0.1049851242
202	0.1043919011
203	0.1037469287
204	0.1030252607
205	0.1026315187
206	0.1019401299
207	0.1015174201
208	0.1007032959
209	0.09993902633
210	0.09939486102
211	0.09859773987
212	0.09794471138
213	0.0973375471
214	0.09667178204
215	0.09608732399
216	0.0955935152
217	0.09515786171
218	0.09460078415
219	0.09405333117
220	0.09365746222
221	0.09329330294
222	0.09264668665
223	0.09221184881
224	0.09168066477
225	0.09109618789
226	0.09055949512
227	0.09000164584
228	0.08940142079
229	0.08889836387
230	0.08835246688
231	0.08791080274
232	0.08753464096
233	0.08703335335
234	0.08634587966
235	0.08588365505
236	0.08524129265
237	0.08481728403
238	0.08429281335
239	0.08386709816
240	0.08339546856
241	0.08291878198
242	0.08246367229
243	0.08207627974
244	0.08168022256
245	0.08133034957
246	0.08089167821
247	0.08048813594
248	0.08003175259
249	0.07962995454
250	0.07919714953
251	0.07879938577
252	0.07841738902
253	0.07803940146
254	0.07756944707
255	0.07709591012
256	0.07674315101
257	0.07639879929
258	0.0760225936
259	0.07549051862
260	0.0751678128
261	0.07486354677
262	0.07452172355
263	0.07416431527
264	0.07390714947
265	0.0736105693
266	0.07326072141
267	0.07287726904
268	0.0724595095
269	0.07206576749
270	0.0717037477
271	0.07131657475
272	0.07111009171
273	0.0707192421
274	0.07039098363
275	0.0700958528
276	0.06962071594
277	0.06927876096
278	0.06888991908
279	0.06858921051
280	0.06833115377
281	0.06803452341
282	0.06765371875
283	0.06719700286
284	0.06688568467
285	0.06651409676
286	0.0662213313
287	0.06600860546
288	0.0657032038
289	0.06546350529
290	0.06511607923
291	0.06478101329
292	0.06446209707
293	0.06417566224
294	0.06389139201
295	0.06363230003
296	0.06329752897
297	0.0630622663
298	0.06281010728
299	0.06243887701
300	0.06217765808
301	0.06193906383
302	0.06161273781
303	0.06133823646
304	0.061081033
305	0.06081887295
306	0.06059583865
307	0.0604169557
308	0.06018636101
309	0.05988127934
310	0.05956580764
311	0.05921346263
312	0.05897249046
313	0.05876342874
314	0.05852664144
315	0.05831628097
316	0.05805629178
317	0.05791431352
318	0.05764819446
319	0.05742329045
320	0.05713260801
321	0.05689286558
322	0.05666013768
323	0.0564452598
324	0.0561731991
325	0.05599676935
326	0.05577089285
327	0.05563670711
328	0.05539458676
329	0.05513964829
330	0.0549430157
331	0.05464229458
332	0.05447021284
333	0.05423687006
334	0.05403971672
335	0.05378799689
336	0.05360742619
337	0.05339396627
338	0.05319754701
339	0.05299894433
340	0.05279081746
341	0.0525962679
342	0.05242365912
343	0.0521959286
344	0.05197871359
345	0.05177849217
346	0.05158435671
347	0.05136295996
348	0.05116993503
349	0.05094228293
350	0.05078123118
351	0.05062428901
352	0.05039026549
353	0.05017079491
354	0.04997790487
355	0.04979720241
356	0.04960140429
357	0.04945280677
358	0.04922755455
359	0.0490098878
360	0.04882447343
361	0.04862469748
362	0.04848089971
363	0.04826399213
364	0.04809537059
365	0.04793783238
366	0.04777230087
367	0.04755277383
368	0.0473829947
369	0.04718828829
370	0.04703528944
371	0.04689171126
372	0.04673442401
373	0.0465799225
374	0.04644105936
375	0.04633705867
376	0.04619035595
377	0.04600765831
378	0.04579214046
379	0.04563324702
380	0.04542476253
381	0.04527961267
382	0.04510400797
383	0.04494597724
384	0.04484666649
385	0.04473820172
386	0.04450311159
387	0.04431595614
388	0.04413558307
389	0.0439851535
390	0.04381425757
391	0.04367204403
392	0.04347890929
393	0.04335439519
394	0.04317471856
395	0.04300918077
396	0.04286804952
397	0.04270237998
398	0.04255549218
399	0.04241580712
400	0.04234120093
401	0.0422085053
402	0.04205211526
403	0.04191809579
404	0.04177209264
405	0.04157241081
406	0.04141035833
407	0.0413216823
408	0.04116509463
409	0.04102250777
410	0.04083557192
411	0.04067824389
412	0.04048979282
413	0.04035777167
414	0.0402054222
415	0.04010811291
416	0.03998227182
417	0.03991036352
418	0.03978620705
419	0.0397117483
420	0.03953230381
421	0.03939350028
422	0.0392125845
423	0.03905737086
424	0.03893819922
425	0.0387688687
426	0.03858402528
427	0.03856658936
428	0.03842460482
429	0.03834276764
430	0.03820087094
431	0.03811489908
432	0.03799593135
433	0.03787904664
434	0.03774903323
435	0.03763365746
436	0.03747980218
437	0.03733339435
438	0.03714302339
439	0.03703167564
440	0.03684007494
441	0.03671170536
442	0.03657662868
443	0.03646552563
444	0.03636700856
445	0.03629742798
446	0.03619886386
447	0.03605911293
448	0.03596842916
449	0.03580199104
450	0.03570291557
451	0.03556141728
452	0.03547973382
453	0.03538471774
454	0.03525560153
455	0.03512652924
456	0.0350378689
457	0.0349284285
458	0.03480395204
459	0.0347077972
460	0.03458128477
461	0.03451674549
462	0.03443653646
463	0.03433139073
464	0.03423489395
465	0.03410582793
466	0.03402931439
467	0.0339298562
468	0.03382202199
469	0.03375813208
470	0.03366094828
471	0.03353538639
472	0.03345359627
473	0.03333276197
474	0.03322046995
475	0.03314355486
476	0.03304636165
477	0.03293335124
478	0.03281711905
479	0.03271378969
480	0.03262518582
481	0.03253652861
482	0.03245605293
483	0.03231471463
484	0.03222527629
485	0.03217227208
486	0.03210061475
487	0.03201756666
488	0.03189492853
489	0.03180441103
490	0.03169742383
491	0.03160550092
492	0.03149665971
493	0.03144308768
494	0.03134897508
495	0.03119115139
496	0.03108978585
497	0.03102213458
498	0.03095261047
499	0.03086713741
500	0.03078941922
501	0.03071175751
502	0.03063297272
503	0.03053729471
504	0.03045676884
505	0.03036177786
506	0.03027192856
507	0.03021740913
508	0.03013593272
509	0.03006703289
510	0.03000170934
511	0.02992845209
512	0.02988869266
513	0.02980193966
514	0.02971917705
515	0.02958459603
516	0.02951826234
517	0.0294508934
518	0.02939135777
519	0.02934432343
520	0.02927235553
521	0.02915759777
522	0.02908534439
523	0.02904214357
524	0.02897010038
525	0.0289229782
526	0.0288234008
527	0.02872919095
528	0.02865842142
529	0.02860085901
530	0.0285100435
531	0.02841773786
532	0.02835182767
533	0.0282783822
534	0.02818685143
535	0.02812949294
536	0.02805277235
537	0.02798901734
538	0.02791256026
539	0.02782897573
540	0.02773300598
541	0.02766230232
542	0.02758740124
543	0.02749852758
544	0.02739723105
545	0.02731682439
546	0.02723771647
547	0.0271824912
548	0.02710695643
549	0.0270320428
550	0.02699967748
551	0.02691634078
552	0.02685265478
553	0.02677660867
554	0.02668548571
555	0.02661243865
556	0.02655024591
557	0.02647333082
558	0.02639884384
559	0.02634059128
560	0.02628024471
561	0.02620126229
562	0.02616197028
563	0.02612176851
564	0.02606429238
565	0.0260064696
566	0.02594081195
567	0.02585688233
568	0.02576787064
569	0.02567687944
570	0.02561146335
571	0.02554617744
572	0.02549964346
573	0.02544725098
574	0.02538252034
575	0.02531741167
576	0.02524704055
577	0.02518107232
578	0.02511369868
579	0.02503834273
580	0.02497522455
581	0.02492909055
582	0.02485382086
583	0.02479165792
584	0.02473531899
585	0.02467134124
586	0.02457838309
587	0.02453337688
588	0.02446096508
589	0.02436653564
590	0.02430679924
591	0.02425445224
592	0.02418977806
593	0.02413711893
594	0.02406688584
595	0.02399623708
596	0.0239390025
597	0.0238940057
598	0.02382571133
599	0.02376898966
600	0.02371949742
601	0.02366737943
602	0.02361643628
603	0.02354687766
604	0.02347879033
605	0.02342828481
606	0.02338779757
607	0.02333936252
608	0.02328463291
609	0.02322537648
610	0.02314623092
611	0.02310939212
612	0.02306890174
613	0.02302753141
614	0.0229611836
615	0.02288964704
616	0.02283356064
617	0.02278964143
618	0.02272995993
619	0.02268341968
620	0.02262026542
621	0.02256596245
622	0.0225039846
623	0.02247186397
624	0.02242556999
625	0.02237741571
626	0.02231487475
627	0.02225579714
628	0.02220499045
629	0.02213812031
630	0.02208371225
631	0.02202642121
632	0.02197086184
633	0.02192799041
634	0.02187574067
635	0.02184593364
636	0.02180283321
637	0.02176067704
638	0.02171619158
639	0.02166056319
640	0.02159708895
641	0.02154381495
642	0.02148973001
643	0.02141979807
644	0.02135218758
645	0.02130728019
646	0.02124742301
647	0.02120096433
648	0.02115837367
649	0.02113325659
650	0.02108782216
651	0.02104603931
652	0.0210081135
653	0.02096639181
654	0.02094709559
655	0.02091709407
656	0.02085090782
657	0.02079035734
658	0.02074146898
659	0.02069171793
660	0.02066020903
661	0.02061358565
662	0.02057271098
663	0.02054515952
664	0.02048980876
665	0.02043640927
666	0.02040527839
667	0.02037533333
668	0.02033722714
669	0.02027475206
670	0.02021660773
671	0.0201866313
672	0.02014471669
673	0.02009988772
674	0.02008291295
675	0.02003297523
676	0.01998216541
677	0.01994191189
678	0.01988591018
679	0.01984623545
680	0.01978970829
681	0.01975954677
682	0.01970678097
683	0.01966023445
684	0.01962792873
685	0.0195847185
686	0.01955214613
687	0.01948319297
688	0.01943694604
689	0.01939762266
690	0.01935657388
691	0.01930675695
692	0.01927735617
693	0.01924799618
694	0.01920618823
695	0.01918494388
696	0.01914478133
697	0.01909536437
698	0.01905436735
699	0.01900393398
700	0.01896573054
701	0.01890532908
702	0.01885792456
703	0.01881957682
704	0.01876570677
705	0.01872428311
706	0.01867608491
707	0.01862167998
708	0.01860169831
709	0.01857786273
710	0.01855077242
711	0.01849959869
712	0.0184675957
713	0.01842559952
714	0.01838815526
715	0.01834521482
716	0.0183197307
717	0.01828224251
718	0.01824815022
719	0.01818737074
720	0.01815465877
721	0.01811397076
722	0.01808134035
723	0.01802737776
724	0.0179913044
725	0.01796818407
726	0.01792748351
727	0.01788026722
728	0.01785719865
729	0.01781353198
730	0.01777963889
731	0.01775370774
732	0.01771103081
733	0.01767624679
734	0.0176455755
735	0.01762166933
736	0.01757436677
737	0.01754452053
738	0.01750353292
739	0.01746328567
740	0.01743294063
741	0.01738776659
742	0.01735095601
743	0.0173189342
744	0.01728552894
745	0.01724764862
746	0.01721525192
747	0.01715833733
748	0.01712694294
749	0.01708557104
750	0.0170562832
751	0.01702755062
752	0.01701144796
753	0.01697128227
754	0.01693896714
755	0.01690103035
756	0.01687482156
757	0.0168420641
758	0.0168200198
759	0.01679327143
760	0.01675826311
761	0.01672432611
762	0.01670188339
763	0.0166653379
764	0.01663085034
765	0.01658051265
766	0.0165420206
767	0.01652209853
768	0.0164799753
769	0.01646199352
770	0.0164246465
771	0.01639129927
772	0.01635184884
773	0.01633418234
774	0.01631147297
775	0.01627524903
776	0.01623332814
777	0.01622238912
778	0.01618659496
779	0.01614159973
780	0.0161203742
781	0.01610469191
782	0.016069773
783	0.01603837076
784	0.01601055264
785	0.01596517469
786	0.01592284127
787	0.01589236291
788	0.01586494007
789	0.01584175386
790	0.01579871931
791	0.01576119818
792	0.01572438918
793	0.01569911838
794	0.01566276739
795	0.01563977254
796	0.01560569907
797	0.01558498019
798	0.0155655475
799	0.01553895599
800	0.01551140923
801	0.01548634862
802	0.01543288325
803	0.01539680048
804	0.01537259315
805	0.01534753724
806	0.01531252736
807	0.01528907293
808	0.01526013801
809	0.01521782028
810	0.01517640446
811	0.01513413379
812	0.01511105268
813	0.01508528151
814	0.01505065749
815	0.0150187141
816	0.0149873997
817	0.01496585419
818	0.01492771349
819	0.014913457
820	0.01488401545
821	0.01484868715
822	0.01481901658
823	0.01478064374
824	0.01474975128
825	0.01472748267
826	0.01469844423
827	0.01467063239
828	0.01463304068
829	0.01461250688
830	0.01457987334
831	0.01455283636
832	0.01452328343
833	0.01450164695
834	0.01448068493
835	0.01445603057
836	0.01442433972
837	0.0143878256
838	0.01435908989
839	0.01432389491
840	0.01427711311
841	0.01425868586
842	0.01422407125
843	0.01420672003
844	0.01417438137
845	0.01415810146
846	0.01414050554
847	0.01411204118
848	0.01408712174
849	0.01407059557
850	0.01404762895
851	0.01401923048
852	0.01398414373
853	0.01396555022
854	0.01394530347
855	0.01391357968
856	0.01388306994
857	0.01385994648
858	0.01385843754
859	0.01383428511
860	0.013804831
861	0.01378268317
862	0.01376507784
863	0.01374125951
864	0.01371194187
865	0.01368786159
866	0.01367440663
867	0.01364985265
868	0.01362848282
869	0.01360370611
870	0.01358341386
871	0.01355195045
872	0.01352612125
873	0.01350795909
874	0.01348202636
875	0.01346100945
876	0.01342041085
877	0.0134043223
878	0.01338048828
879	0.0133560394
880	0.01333011765
881	0.01330847803
882	0.01328437893
883	0.01325515383
884	0.01322856075
885	0.01320661055
886	0.01318818017
887	0.01316849025
888	0.01315398593
889	0.01313258943
890	0.01311036788
891	0.01309468244
892	0.01306772781
893	0.01303821645
894	0.01301792578
895	0.01299378197
896	0.01296786493
897	0.01293689954
898	0.01292816589
899	0.0129064596
900	0.01287675218
901	0.01285234329
902	0.01282523023
903	0.01280387765
904	0.01278533904
905	0.01275894752
906	0.01272944792
907	0.01269923072
908	0.0126716126
909	0.01264737468
910	0.01263459105
911	0.01260901046
912	0.01259147023
913	0.01256246394
914	0.01254409708
915	0.01251969055
916	0.01249831366
917	0.01247182018
918	0.01244230647
919	0.01241282648
920	0.01239523762
921	0.01236911196
922	0.01234103347
923	0.01230903911
924	0.01228509216
925	0.01227072117
926	0.01224367164
927	0.01221635859
928	0.01219783645
929	0.01217756773
930	0.01215714373
931	0.01213265563
932	0.01210494026
933	0.01207592691
934	0.01205656403
935	0.01204025275
936	0.01201937544
937	0.01199271569
938	0.01196513835
939	0.01194140629
940	0.01191614568
941	0.01189362846
942	0.01186652717
943	0.01184740976
944	0.01183241684
945	0.01180925808
946	0.0117812141
947	0.01176386915
948	0.01174142329
949	0.01170800705
950	0.01169108795
951	0.01167462923
952	0.01165332763
953	0.01164005854
954	0.01161849185
955	0.01159609384
956	0.01157789952
957	0.01157133909
958	0.01154357195
959	0.01152240838
960	0.01149558394
961	0.01147247772
962	0.01145485671
963	0.01143525698
964	0.01141161589
965	0.01139435643
966	0.01138136105
967	0.01136640499
968	0.01134756835
969	0.01132541267
970	0.01130729286
971	0.01128671671
972	0.01127334488
973	0.01125421179
974	0.01123844636
975	0.01122084103
976	0.01120557911
977	0.01117866996
978	0.01115980195
979	0.01114350557
980	0.0111220181
981	0.01110213211
982	0.01108709919
983	0.01106731829
984	0.01104989962
985	0.01102828587
986	0.01100591688
987	0.01098482389
988	0.01096472223
989	0.01095094336
990	0.01093241729
991	0.01090945774
992	0.0108918328
993	0.01087780532
994	0.01085920318
995	0.01083990696
996	0.01082999612
997	0.01080391752
998	0.01079207345
999	0.01076762143
